codigo de articulo ;Descripcion;codigo de barras ;Proveedor;Departamento;Categoria;Marca
22901;SEMILLA PEREJIL COMUN;7,79805E+12;INSUMOS S.A.representaciones;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS;FLORENSA
22900;SEMILLA PIMIENTO WONDER;7,79805E+12;INSUMOS S.A.representaciones;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS;FLORENSA
22886;SEMILLA POROTO ENANO CHAUCHA;7,79805E+12;INSUMOS S.A.representaciones;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS;FLORENSA
27670;SEMILLA POROTO ENANO CHAUCHA;7,79805E+12;INSUMOS S.A.representaciones;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS;FLORENSA
22894;SEMILLA RABANITO FLORENSA;7,79805E+12;INSUMOS S.A.representaciones;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS;FLORENSA
22890;SEMILLA REMOLACHA;7,79805E+12;INSUMOS S.A.representaciones;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS;FLORENSA
24277;SEMILLA ROMERO;7,79805E+12;INSUMOS S.A.representaciones;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS;FLORENSA
22906;SEMILLA RUCULA ORUGA;7,79805E+12;INSUMOS S.A.representaciones;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS;FLORENSA
27663;SEMILLA SANDIA CRIMSON SWEET;7,79805E+12;INSUMOS S.A.representaciones;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS;FLORENSA
22898;SEMILLA TOMATE DE LA PLATA;7,79805E+12;INSUMOS S.A.representaciones;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS;FLORENSA
31331;SEMILLA TOMATE PERITA;0;INSUMOS S.A.representaciones;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS;FLORENSA
22905;SEMILLA ZANAHORIA CHATENAY;7,79805E+12;INSUMOS S.A.representaciones;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS;FLORENSA
27671;SEMILLA ZAPALLITO BUTTERNUT;7,79805E+12;INSUMOS S.A.representaciones;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS;FLORENSA
27669;SEMILLA ZAPALLITO RNDO.TRONCO;7,79805E+12;INSUMOS S.A.representaciones;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS;FLORENSA
22849;SEMILLA ALELI MIX;7,79805E+12;INSUMOS S.A.representaciones;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS;FLORENSA
27658;SEMILLA ALISO WONDERLAND;7,79805E+12;INSUMOS S.A.representaciones;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS;FLORENSA
24468;SEMILLA ARVEJILLA DE OLOR;7,79805E+12;INSUMOS S.A.representaciones;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS;FLORENSA
22856;SEMILLA CALENDULA PACIFIC;7,79805E+12;INSUMOS S.A.representaciones;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS;FLORENSA
22841;SEMILLA CLAVEL CHABAUD;7,79805E+12;INSUMOS S.A.representaciones;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS;FLORENSA
22845;SEMILLA CLAVELINA DE LA CHINA;7,79805E+12;INSUMOS S.A.representaciones;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS;FLORENSA
22855;SEMILLA CLAVELINA DEL POETA;7,79805E+12;INSUMOS S.A.representaciones;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS;FLORENSA
22847;SEMILLA CONEJITO GIGANTE;7,79805E+12;INSUMOS S.A.representaciones;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS;FLORENSA
22848;SEMILLA CONEJITO MEDIO ENANO;7,79805E+12;INSUMOS S.A.representaciones;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS;FLORENSA
22851;SEMILLA COPETE ALTO DOBLE;7,79805E+12;INSUMOS S.A.representaciones;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS;FLORENSA
22834;SEMILLA COPETE ENANO BONITA;7,79805E+12;INSUMOS S.A.representaciones;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS;FLORENSA
22844;SEMILLA COSMOS SENSACION;7,79805E+12;INSUMOS S.A.representaciones;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS;FLORENSA
22857;SEMILLA DE SALVIA FLORENSA;7,79805E+12;INSUMOS S.A.representaciones;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS;FLORENSA
22853;SEMILLA DE ZINNIA FLORENSA;7,79805E+12;INSUMOS S.A.representaciones;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS;FLORENSA
22895;SEMILLA ESCAROLA HOJA ANCHA;7,79805E+12;INSUMOS S.A.representaciones;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS;GENERICO
22846;SEMILLA ESPULETA CABALLERO;7,79805E+12;INSUMOS S.A.representaciones;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS;FLORENSA
22840;SEMILLA FICOIDE RAYITO DE SOL;7,79805E+12;INSUMOS S.A.representaciones;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS;RAYITO
22850;SEMILLA GIANT COLUMM MIX;7,79805E+12;INSUMOS S.A.representaciones;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS;FLORENSA
22858;SEMILLA GODETIA DOBLE FLOR;7,79805E+12;INSUMOS S.A.representaciones;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS;FLORENSA
27657;SEMILLA LAVANDA;7,79805E+12;INSUMOS S.A.representaciones;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS;FLORENSA
22843;SEMILLA PENSAMIENTO GIGANTE;7,79805E+12;INSUMOS S.A.representaciones;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS;FLORENSA
22838;SEMILLA PETUNIA MULTIFLORA;7,79805E+12;INSUMOS S.A.representaciones;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS;FLORENSA
22842;SEMILLA PHLOX DRUMANDII;7,79805E+12;INSUMOS S.A.representaciones;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS;FLORENSA
22839;SEMILLA PORTULANCA TRIPLE;7,79805E+12;INSUMOS S.A.representaciones;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS;GENERICO
27661;SEMILLA REINA MARG.AVESTRUZ;7,79805E+12;INSUMOS S.A.representaciones;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS;FLORENSA
22852;SEMILLA REINA MARGARITA;7,79805E+12;INSUMOS S.A.representaciones;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS;FLORENSA
22854;SEMILLA SIEMPREVIVA DOBLE MIX;7,79805E+12;INSUMOS S.A.representaciones;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS;FLORENSA
22836;SEMILLA ZINNIA GIGANTE;7,79805E+12;INSUMOS S.A.representaciones;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS;FLORENSA
12359;RAVIOLERA  X 32;RAVIOLERA;CELESTAL S.A.I.C;HOGAR;BAZAR;GENERICO
76097;CH.FRESITA X750;7,79593E+12;ODA VINOTECA;BEBIDAS;VINOS FRIZANTES;FRESITA
1752;PAN BIMBO LIVIANO CHICO X440G;7,79699E+12;ALARCON JUAN JOSE (BIMBO);PANADERIA;DEPARTAMENTO 8;BIMBO
50651;CHOC.AGUILA LECHE/ALMEND X100G;7,79058E+12;Pezuk Ruben Ramon - Arcor;ALMACEN;GOLOSINAS Y CHOCOLATES;AGUILA
22879;SARDINA GDC E/ACEITE X220G;7,89117E+12;M Y M FABRIZZI S.R.L;ALMACEN;CONSERVAS;GDC
70867;SORBITO MIKI YESI;7,79258E+12;Distribuidora Veneto S.A.;HOGAR;BAZAR;YESI
17348;ANANA FIZZ DEL VALLE X710ML;7,79015E+12;ODA VINOTECA;BEBIDAS;SIDRAS;DEL VALLE
51109;CH.ESC.GASCON E/B EST.;7,79042E+12;ODA VINOTECA;BEBIDAS;ESPUMANTES;ESCORIHUELA GASCON
27163;MERM.ARCOR DURAZ-NARANJA X454G;7,79058E+12;Pezuk Ruben Ramon - Arcor;ALMACEN;DESAYUNO;ARCOR
59140;CH.MARIA CODORNIU SUR;7,79808E+12;ODA VINOTECA;BEBIDAS;ESPUMANTES;Maria Codorniu
6404;RAVIOL FAVORITA POLL/VER X450G;7,79007E+12;Molinos Rio De la Plata s.a.;FRESCOS;PASTAS FRESCAS -TAPAS;FAVORITA
74094;RAVIO.JAMON/QUESO FAVORIT.X450;7,79007E+12;Molinos Rio De la Plata s.a.;FRESCOS;PASTAS FRESCAS -TAPAS;FAVORITA
12140;TENEDOR TRAMONTINA M/MAD X12;7,89111E+12;DMED S.R.L - LAURY;HOGAR;BAZAR;TRAMONTINA
12139;CUCHARA TRAMONTINA M/MAD X12;7,89111E+12;MERCATOR S.A;HOGAR;BAZAR;TRAMONTINA
6400;RAVIOL FAVORITA QUESO  X450G;7,79007E+12;Molinos Rio De la Plata s.a.;FRESCOS;PASTAS FRESCAS -TAPAS;FAVORITA
31617;PASAS DE UVA C/CHOCOLATE X100G;7,79038E+12;Georgalos Hnos. S.A.I.C.A.;ALMACEN;GOLOSINAS Y CHOCOLATES;GEORGALOS
31158;WAFER BAUDUCCO CHOCOLATE X130G;7,89196E+12;Pandurata Alimentos Ltda (ARG);ALMACEN;DESAYUNO;BAUDUCCO
1107;YOGUR ILOLAY C/MAIZ AZUC 165GR;7,79079E+12;Sucesores de A.Williner s.a.;FRESCOS;LACTEOS;ILOLAY
31618;CEREZAS AL RHUM C/CHOCO X100G;7,79038E+12;Georgalos Hnos. S.A.I.C.A.;ALMACEN;GOLOSINAS Y CHOCOLATES;GEORGALOS
23246;WH.OLD SMUGGLER X1L;7,79813E+12;ODA VINOTECA;BEBIDAS;BEBIDAS BLANCAS;OLD SMUGLER
882;YOGUR ILOLAY C/ARITO X165G;7,79079E+12;Sucesores de A.Williner s.a.;FRESCOS;LACTEOS;ILOLAY
28600;WH.CRIADORES X1L;7,79048E+12;ODA VINOTECA;BEBIDAS;BEBIDAS BLANCAS;CRIADORES
31619;FRAMBUESA C/CHOC GEORGALOS 100;7,79038E+12;Georgalos Hnos. S.A.I.C.A.;ALMACEN;GOLOSINAS Y CHOCOLATES;GEORGALOS
9134;VODKA HIRAM WALKER X750;7,79156E+12;ODA VINOTECA;BEBIDAS;BEBIDAS BLANCAS;HIRAM WALKER
78116;CAFE LV EXPRESSO MOL.TOST.X250;7,79015E+12;Cafe La Virginia s.a.;ALMACEN;DESAYUNO;LA VIRGINIA
32177;Tijera Multiuso Forj.y Niq;7,89106E+12;DMED S.R.L - LAURY;PERFUMERIA;COSMETICOS;Laury
69240;CAFE LV.MOLI.TOS.P/AROMA X500G;7,79015E+12;Cafe La Virginia s.a.;ALMACEN;DESAYUNO;LA VIRGINIA
32178;Tijera Multiuso Pto Rjo;7,89106E+12;DMED S.R.L - LAURY;PERFUMERIA;COSMETICOS;Laury
54951;VIANDA TOPF GDE C/MANIJA X2;7,79073E+12;COLOMBRARO HNOS;HOGAR;BAZAR;COLOMBRARO
31059;DRY GIN BOLS X750ML;7,7912E+12;ODA VINOTECA;BEBIDAS;BEBIDAS BLANCAS;BOLS
76141;GIN BEEFEATER X1L;5,0003E+12;ODA VINOTECA;BEBIDAS;BEBIDAS BLANCAS;GENERICO
78110;CAFE LV MOLIDO TOST.SUTIL X250;7,79015E+12;Cafe La Virginia s.a.;ALMACEN;DESAYUNO;LA VIRGINIA
9149;GIN WALKER X1L;7,79156E+12;ODA VINOTECA;BEBIDAS;BEBIDAS BLANCAS;Walker
72975;WH.J.WALKER RED X1L;5,00027E+12;ODA VINOTECA;BEBIDAS;BEBIDAS BLANCAS;GENERICO
12038;TERMO MATE JOVEN 0.65LT X1U;7,79302E+12;DMED S.R.L - LAURY;ESPECIALES;REGIONALES;Laury
789;LECHE SANCOR P/DESCREMADA X1L;7,79008E+12;EL GLOBO (SANCOR);ALMACEN;DESAYUNO;SANCOR
23932;VODKA ORLOFF X750ML;7,79241E+12;ODA VINOTECA;BEBIDAS;BEBIDAS BLANCAS;ORLOFF
65005;ESCALERA METALICA 3 ESC.MADERA;65005;BAZZAR TOTAL S.A;HOGAR;BAZAR;GENERICO
57212;WH.J.WALKER BLACK X1L;5,00027E+12;ODA VINOTECA;BEBIDAS;BEBIDAS BLANCAS;J.Walker
78111;CAFE LV MOLIDO TOST.INTEN.X250;7,79015E+12;Cafe La Virginia s.a.;ALMACEN;DESAYUNO;LA VIRGINIA
29098;TERMO MATERO AGUANTADOR X1L;7,79302E+12;DMED S.R.L - LAURY;ESPECIALES;REGIONALES;Laury
54265;TEQUILA JOSE CUERVO ESPECIAL;5,0101E+12;ODA VINOTECA;BEBIDAS;BEBIDAS BLANCAS;JOSE CUERVO
72964;WH.J&B X1LT;5,0101E+12;ODA VINOTECA;BEBIDAS;BEBIDAS BLANCAS;GENERICO
12027;TERMO MEDITERRANEO 1LT X1U;7,79302E+12;DMED S.R.L - LAURY;ESPECIALES;REGIONALES;MEDITERRANEO
31165;WAFER BAUDUCCO VAINILLA X140G;7,89196E+12;Pandurata Alimentos Ltda (ARG);ALMACEN;DESAYUNO;BAUDUCCO
9163;WH.100 PIPERS SCOTCH X750;87000008458;ODA VINOTECA;BEBIDAS;BEBIDAS BLANCAS;100 PIPERS
1297;LECHE SANCOR CHOCOLAT. 1L;7,79008E+12;EL GLOBO (SANCOR);ALMACEN;DESAYUNO;SANCOR
28340;VODKA SMIRNOFF X1L;7,89322E+12;ODA VINOTECA;BEBIDAS;BEBIDAS BLANCAS;SMIRNOFF
75376;YOG.BEB.L/SUIPA ENT.FRUT.900GR;7,7944E+12;LACTEOS CONOSUR S A;FRESCOS;LACTEOS;LA SUIPACHENSE
31168;WAFER BAUDUCCO NUECES X165G;7,89196E+12;Pandurata Alimentos Ltda (ARG);ALMACEN;DESAYUNO;BAUDUCCO
9170;"TEQUILA OLMECA GOLD""O""12X750";87000008625;ODA VINOTECA;BEBIDAS;BEBIDAS BLANCAS;OLMECA
34016;WAFER BAUDUCCO CHOC-AVELL X165;0;Pandurata Alimentos Ltda (ARG);ALMACEN;DESAYUNO;BAUDUCCO
31171;WAFER BAUDUCCO D/LECHE X165G;7,89196E+12;Pandurata Alimentos Ltda (ARG);ALMACEN;DESAYUNO;BAUDUCCO
72965;WH.CHIVAS REGAL 12 AÑOS X1LT;80432400432;ODA VINOTECA;BEBIDAS;BEBIDAS BLANCAS;GENERICO
22782;WH.PREMIUM X1L;7,79156E+12;ODA VINOTECA;BEBIDAS;BEBIDAS BLANCAS;PREMIUM
55032;CEREAL MIX CACAO/FRUT SEC 230G;7,79004E+12;Pezuk Ruben Ramon - Arcor;ALMACEN;GOLOSINAS Y CHOCOLATES;CEREAL MIX
4588;GALL.SALADIX DUO X80G;7,79004E+12;RUMASA S. A.;ALMACEN;DESAYUNO;SALADIX
76782;LECHE CHOCOLATADA SANCOR X200M;7,79008E+12;EL GLOBO (SANCOR);FRESCOS;LACTEOS;SANCOR
23909;SALADIX DUO JAM/QUESOX25G;7,79004E+12;Pezuk Ruben Ramon - Arcor;ALMACEN;DESAYUNO;SALADIX
72974;WH.BALLANTINE FINEST X1L;5,01011E+12;ODA VINOTECA;BEBIDAS;BEBIDAS BLANCAS;GENERICO
75377;YOG.BEB.L/SUIPA ENT.VAI.900GR;7,7944E+12;LACTEOS CONOSUR S A;FRESCOS;LACTEOS;LA SUIPACHENSE
65006;ESCALERA 6 PELDAÑOS METALICOS;65006;BAZZAR TOTAL S.A;HOGAR;BAZAR;GENERICO
26098;WH.SPEY ROYAL X750;5,0101E+12;ODA VINOTECA;BEBIDAS;BEBIDAS BLANCAS;Spey Royal
54407;ALF.BLANCO&NEGRO NGO3.0 X73.5G;7,79004E+12;RUMASA S. A.;ALMACEN;GOLOSINAS Y CHOCOLATES;BLANCO Y NEGRO
31150;TOSTADA BAUDUCCO CLASICA X140G;7,89196E+12;Pandurata Alimentos Ltda (ARG);ALMACEN;DESAYUNO;BAUDUCCO
1108;YOGUR ILOLAY DES.C/MAIZ 160GR;7,79079E+12;Sucesores de A.Williner s.a.;FRESCOS;LACTEOS;ILOLAY
9135;WH.CRIADORES X1L+VASO;7,79048E+12;ODA VINOTECA;BEBIDAS;BEBIDAS BLANCAS;CRIADORES
5641;GALL.CHOCOCHIP DARK CHO/CHO;7,79004E+12;Pezuk Ruben Ramon - Arcor;ALMACEN;DESAYUNO;CHOCOCHIP
31151;TOSTADA BAUDUCCO INTEGRAL 140G;7,89196E+12;Pandurata Alimentos Ltda (ARG);ALMACEN;DESAYUNO;GENERICO
34154;VODKA MOSKOVSKAYA X1L;7,79026E+12;ODA VINOTECA;BEBIDAS;BEBIDAS BLANCAS;Moskovskaya
31152;TOSTADA BAUDUCCO LIGHT 16X140G;7,89196E+12;Pandurata Alimentos Ltda (ARG);ALMACEN;DESAYUNO;BAUDUCCO
72850;GORDON´S DRY GIN X700;7,79125E+12;ODA VINOTECA;BEBIDAS;APERITIVOS;GENERICO
15789;REPUESTO TERMO X1L;7,89169E+12;DMED S.R.L - LAURY;HOGAR;BAZAR;Laury
21790;ALF.BLANCO&NEGRO NGO 6X50G;7,79004E+12;Pezuk Ruben Ramon - Arcor;ALMACEN;GOLOSINAS Y CHOCOLATES;BLANCO Y NEGRO
21789;ALF.BLANCO&NEGRO BCO 6X50G;7,79004E+12;Pezuk Ruben Ramon - Arcor;ALMACEN;GOLOSINAS Y CHOCOLATES;BLANCO Y NEGRO
26617;PISCO CAPEL ESPECIAL35º X700ML;7,80211E+12;ODA VINOTECA;BEBIDAS;BEBIDAS BLANCAS;CAPEL
9200;PISCO ESPECIAL CAPEL X750;7,80211E+12;ODA VINOTECA;BEBIDAS;BEBIDAS BLANCAS;CAPEL
2498;CHIC.COWBOY MENTA X120U;7,79058E+12;Pezuk Ruben Ramon - Arcor;ALMACEN;GOLOSINAS Y CHOCOLATES;COWBOY
29005;CHIC.COWBOY MUND.MENTA X120U;7,79058E+12;Pezuk Ruben Ramon - Arcor;ALMACEN;GOLOSINAS Y CHOCOLATES;COWBOY
53062;GARRAPIÑADA MANI GEORGALO X80G;7,79038E+12;Georgalos Hnos. S.A.I.C.A.;ALMACEN;GOLOSINAS Y CHOCOLATES;GEORGALOS
13260;LAMP.PHILIPS 13W L/CAL.6500K;8,72017E+12;M Y M FABRIZZI S.R.L;HOGAR;ACCESOR.DE HOGAR;PHILIPS
67791;LECHE SANCOR DESLACTOSADA X1;7,79008E+12;EL GLOBO (SANCOR);EOS;EOS;SANCOR
70391;GIN TANQUERAY DRY X750ML;5,00029E+12;ODA VINOTECA;BEBIDAS;BEBIDAS BLANCAS;GENERICO
70809;JARRO CERVECERO BAR BR X500CC;7,89124E+12;MERCATOR S.A;HOGAR;BAZAR;EOS
59066;MANI C/CHOC. GEORGALOS X80G;7,79038E+12;Georgalos Hnos. S.A.I.C.A.;ALMACEN;GOLOSINAS Y CHOCOLATES;GEORGALOS
50545;PREM.MAMA BUÑUELO ESPIN 12X300;7,79218E+12;MOLINO CAÑUELAS s.a.c.i.f.i.a;ALMACEN;HARINAS;Mama Cocina
4076;GALL.CRIOLLITAS X100G;7,79004E+12;RUMASA S. A.;ALMACEN;DESAYUNO;CRIOLLITAS
9210;TEQUILA CONQUISTADOR MEX X750;7,79026E+12;ODA VINOTECA;BEBIDAS;APERITIVOS;CONQUISTADOR DE MEXICO
